,날짜,use_start_lng,use_start_lat,최저기온(°C),최고기온(°C),강수유무,주간/주말,대여자수
903,1213,127.262081,36.480312,8.74,7.48,0,1,17.0
3395,1213,127.248985,36.486916,8.74,7.48,0,1,3.56
910,1213,127.254928,36.484807,8.74,7.48,0,1,2.73
1694,1213,127.247664,36.486589,8.74,7.48,0,1,5.22
2611,1213,127.250973,36.504884,8.74,7.48,0,1,2.19
3388,1213,127.261263,36.505084,8.74,7.48,0,1,11.43
917,1213,127.255995,36.490854,8.74,7.48,0,1,6.7
3381,1213,127.252734,36.487647,8.74,7.48,0,1,3.17
2597,1213,127.247137,36.499098,8.74,7.48,0,1,2.14
1708,1213,127.241516,36.505046,8.74,7.48,0,1,1.67
882,1213,127.260151,36.497901,8.74,7.48,0,1,0.9
3423,1213,127.262017,36.481211,8.74,7.48,0,1,5.01
2513,1213,127.251569,36.480223,8.74,7.48,0,1,0.28
3584,1213,127.299561,36.503421,8.74,7.48,0,1,2.59
721,1213,127.229857,36.51448,8.74,7.48,0,1,-0.74
3577,1213,127.274595,36.494794,8.74,7.48,0,1,6.42
728,1213,127.230874,36.516825,8.74,7.48,0,1,0.76
1785,1213,127.263648,36.488571,8.74,7.48,0,1,15.72
2520,1213,127.253073,36.484625,8.74,7.48,0,1,6.11
714,1213,127.237513,36.506158,8.74,7.48,0,1,-0.01
3570,1213,127.259276,36.512653,8.74,7.48,0,1,37.09
3563,1213,127.262997,36.493776,8.74,7.48,0,1,1.83
2555,1213,127.237998,36.504463,8.74,7.48,0,1,2.16
3500,1213,127.317873,36.494792,8.74,7.48,0,1,7.26
805,1213,127.260707,36.512611,8.74,7.48,0,1,12.63
3493,1213,127.290559,36.621048,8.74,7.48,0,1,6.69
3430,1213,127.262638,36.491111,8.74,7.48,0,1,16.76
875,1213,127.303937,36.490897,8.74,7.48,0,1,3.19
735,1213,127.251731,36.479975,8.74,7.48,0,1,1.88
1911,1213,127.250668,36.486754,8.74,7.48,0,1,10.75
749,1213,127.243896,36.505023,8.74,7.48,0,1,6.26
3115,1213,127.274318,36.475098,8.74,7.48,0,1,5.36
3094,1213,127.296539,36.487322,8.74,7.48,0,1,9.87
1211,1213,127.243292,36.51207,8.74,7.48,0,1,9.08
3087,1213,127.298771,36.483134,8.74,7.48,0,1,1.45
1218,1213,127.263397,36.483728,8.74,7.48,0,1,13.75
1540,1213,127.259677,36.501739,8.74,7.48,0,1,55.3
2765,1213,127.256149,36.49357,8.74,7.48,0,1,48.85
3080,1213,127.286182,36.477736,8.74,7.48,0,1,12.26
1225,1213,127.317184,36.483881,8.74,7.48,0,1,3.09
3073,1213,127.255611,36.501082,8.74,7.48,0,1,16.62
1232,1213,127.288405,36.480258,8.74,7.48,0,1,-2.5
1533,1213,127.253609,36.488251,8.74,7.48,0,1,3.11
2772,1213,127.260933,36.504349,8.74,7.48,0,1,18.54
3066,1213,127.261637,36.509061,8.74,7.48,0,1,16.53
1239,1213,127.297308,36.479951,8.74,7.48,0,1,10.32
1246,1213,127.294893,36.485029,8.74,7.48,0,1,1.62
2758,1213,127.256726,36.484572,8.74,7.48,0,1,14.56
2394,1213,127.2666,36.489121,8.74,7.48,0,1,29.18
1547,1213,127.252138,36.484322,8.74,7.48,0,1,5.38
3101,1213,127.298603,36.489872,8.74,7.48,0,1,3.01
1505,1213,127.265997,36.501462,8.74,7.48,0,1,-1.62
2800,1213,127.251715,36.504355,8.74,7.48,0,1,12.44
3010,1213,127.264689,36.487647,8.74,7.48,0,1,10.91
1295,1213,127.250476,36.486842,8.74,7.48,0,1,9.53
3003,1213,127.240604,36.517274,8.74,7.48,0,1,4.65
1302,1213,127.257124,36.487564,8.74,7.48,0,1,11.11
1498,1213,127.262751,36.496759,8.74,7.48,0,1,29.95
2779,1213,127.25878,36.514595,8.74,7.48,0,1,9.76
2807,1213,127.260765,36.482946,8.74,7.48,0,1,26.39
1526,1213,127.25497,36.484967,8.74,7.48,0,1,0.83
3059,1213,127.287577,36.480599,8.74,7.48,0,1,24.82
1190,1213,127.322089,36.488489,8.74,7.48,0,1,13.89
1554,1213,127.260075,36.511757,8.74,7.48,0,1,12.73
2751,1213,127.26186,36.481461,8.74,7.48,0,1,3.62
3108,1213,127.280865,36.474907,8.74,7.48,0,1,11.77
1204,1213,127.3205,36.485792,8.74,7.48,0,1,12.8
2996,1213,127.26201,36.507734,8.74,7.48,0,1,28.52
2989,1213,127.250582,36.481289,8.74,7.48,0,1,0.91
2926,1213,127.288709,36.4788,8.74,7.48,0,1,26.02
1428,1213,127.267945,36.508601,8.74,7.48,0,1,8.01
1435,1213,127.260127,36.501459,8.74,7.48,0,1,32.7
2842,1213,127.259576,36.513555,8.74,7.48,0,1,15.16
1309,1213,127.252106,36.492861,8.74,7.48,0,1,10.82
1463,1213,127.248791,36.496976,8.74,7.48,0,1,18.73
2933,1213,127.310056,36.49599,8.74,7.48,0,1,3.61
1316,1213,127.244546,36.499254,8.74,7.48,0,1,1.23
1491,1213,127.262,36.483099,8.74,7.48,0,1,14.74
2814,1213,127.263175,36.489469,8.74,7.48,0,1,-1.76
2982,1213,127.298952,36.484544,8.74,7.48,0,1,16.6
1323,1213,127.239876,36.50235,8.74,7.48,0,1,7.26
2975,1213,127.299658,36.487013,8.74,7.48,0,1,7.68
1330,1213,127.239389,36.507022,8.74,7.48,0,1,8.82
1484,1213,127.302012,36.487034,8.74,7.48,0,1,-0.37
2821,1213,127.269628,36.496308,8.74,7.48,0,1,5.08
2877,1213,127.296809,36.610198,8.74,7.48,0,1,3.16
1421,1213,127.255733,36.512183,8.74,7.48,0,1,9.08
2884,1213,127.261514,36.504309,8.74,7.48,0,1,27.79
2863,1213,127.31053,36.497748,8.74,7.48,0,1,-0.7
1379,1213,127.252735,36.501528,8.74,7.48,0,1,11.2
2919,1213,127.260262,36.508541,8.74,7.48,0,1,10.69
1386,1213,127.243538,36.512167,8.74,7.48,0,1,21.99
1456,1213,127.301747,36.485021,8.74,7.48,0,1,5.81
2849,1213,127.250099,36.485967,8.74,7.48,0,1,1.81
2912,1213,127.254439,36.479888,8.74,7.48,0,1,2.75
1393,1213,127.252444,36.5114,8.74,7.48,0,1,3.35
1288,1213,127.248515,36.482801,8.74,7.48,0,1,13.7
2905,1213,127.329186,36.49894,8.74,7.48,0,1,3.71
1449,1213,127.273169,36.47094,8.74,7.48,0,1,0.56
2856,1213,127.27964,36.47092,8.74,7.48,0,1,5.21
2898,1213,127.267595,36.506868,8.74,7.48,0,1,22.9
1407,1213,127.256521,36.516357,8.74,7.48,0,1,2.52
2891,1213,127.306808,36.496003,8.74,7.48,0,1,16.74
1414,1213,127.258799,36.514439,8.74,7.48,0,1,-0.28
1442,1213,127.246134,36.491607,8.74,7.48,0,1,11.82
1400,1213,127.245395,36.516106,8.74,7.48,0,1,9.66
3017,1213,127.256584,36.492734,8.74,7.48,0,1,27.61
1197,1213,127.263136,36.524612,8.74,7.48,0,1,2.2
3024,1213,127.295203,36.481535,8.74,7.48,0,1,3.52
3647,1213,127.321606,36.490739,8.74,7.48,0,1,16.47
658,1213,127.274299,36.469017,8.74,7.48,0,1,14.87
1820,1213,127.323865,36.497535,8.74,7.48,0,1,2.98
2485,1213,127.308087,36.481066,8.74,7.48,0,1,0.37
3640,1213,127.295035,36.481002,8.74,7.48,0,1,7.72
665,1213,127.25031,36.477601,8.74,7.48,0,1,17.22
3633,1213,127.259026,36.495499,8.74,7.48,0,1,22.13
672,1213,127.262328,36.479133,8.74,7.48,0,1,10.43
1813,1213,127.261847,36.499833,8.74,7.48,0,1,8.7
2492,1213,127.280487,36.475127,8.74,7.48,0,1,9.27
3682,1213,127.249473,36.519095,8.74,7.48,0,1,3.29
3745,1213,127.260369,36.479792,8.74,7.48,0,1,19.19
2464,1213,127.281104,36.477518,8.74,7.48,0,1,4.53
616,1213,127.29411,36.484045,8.74,7.48,0,1,9.32
1869,1213,127.307863,36.481517,8.74,7.48,0,1,1.22
1281,1213,127.2549,36.479357,8.74,7.48,0,1,2.59
3654,1213,127.260384,36.497497,8.74,7.48,0,1,2.61
2478,1213,127.235896,36.499667,8.74,7.48,0,1,2.01
1827,1213,127.328434,36.501578,8.74,7.48,0,1,-0.42
3822,1213,127.243793,36.501713,8.74,7.48,0,1,25.21
483,1213,127.245502,36.517797,8.74,7.48,0,1,2.39
3815,1213,127.239155,36.516902,8.74,7.48,0,1,2.2
1904,1213,127.251107,36.483183,8.74,7.48,0,1,4.8
2618,1213,127.247855,36.511842,8.74,7.48,0,1,24.86
553,1213,127.261558,36.491676,8.74,7.48,0,1,8.06
560,1213,127.264983,36.505644,8.74,7.48,0,1,52.9
2436,1213,127.321965,36.497709,8.74,7.48,0,1,13.56
623,1213,127.295439,36.478263,8.74,7.48,0,1,10.1
630,1213,127.2953,36.484876,8.74,7.48,0,1,8.62
1834,1213,127.267784,36.50953,8.74,7.48,0,1,9.16
2471,1213,127.297858,36.482487,8.74,7.48,0,1,4.06
3668,1213,127.32453,36.491178,8.74,7.48,0,1,7.9
637,1213,127.307428,36.481462,8.74,7.48,0,1,5.27
3661,1213,127.29294,36.480135,8.74,7.48,0,1,2.84
644,1213,127.307528,36.482526,8.74,7.48,0,1,4.39
3675,1213,127.2884,36.480947,8.74,7.48,0,1,25.68
3738,1213,127.251964,36.475565,8.74,7.48,0,1,9.65
651,1213,127.275669,36.471963,8.74,7.48,0,1,2.15
3731,1213,127.272908,36.474216,8.74,7.48,0,1,-0.98
3374,1213,127.256948,36.487992,8.74,7.48,0,1,17.19
931,1213,127.259691,36.511538,8.74,7.48,0,1,3.85
3367,1213,127.255669,36.485127,8.74,7.48,0,1,0.41
3052,1213,127.328582,36.50074,8.74,7.48,0,1,0.9
1253,1213,127.307691,36.480931,8.74,7.48,0,1,10.93
3045,1213,127.282449,36.468474,8.74,7.48,0,1,18.92
1260,1213,127.301434,36.493997,8.74,7.48,0,1,0.93
1519,1213,127.262678,36.480336,8.74,7.48,0,1,6.63
2786,1213,127.251968,36.495781,8.74,7.48,0,1,19.83
3038,1213,127.322671,36.496736,8.74,7.48,0,1,12.09
1267,1213,127.277055,36.472382,8.74,7.48,0,1,3.09
3031,1213,127.24139,36.516053,8.74,7.48,0,1,2.52
1274,1213,127.288415,36.479836,8.74,7.48,0,1,-2.5
1512,1213,127.267301,36.522272,8.74,7.48,0,1,-0.65
567,1213,127.320032,36.48552,8.74,7.48,0,1,6.76
1841,1213,127.259176,36.484292,8.74,7.48,0,1,44.48
3689,1213,127.323787,36.489735,8.74,7.48,0,1,2.99
2793,1213,127.249746,36.494938,8.74,7.48,0,1,15.42
3696,1213,127.291883,36.482037,8.74,7.48,0,1,4.49
609,1213,127.266879,36.503281,8.74,7.48,0,1,9.66
1862,1213,127.295293,36.485517,8.74,7.48,0,1,0.03
2443,1213,127.325279,36.496456,8.74,7.48,0,1,1.26
3724,1213,127.276688,36.472668,8.74,7.48,0,1,5.19
581,1213,127.248088,36.52161,8.74,7.48,0,1,0.97
3717,1213,127.298701,36.490841,8.74,7.48,0,1,-0.69
588,1213,127.305612,36.495824,8.74,7.48,0,1,13.35
1855,1213,127.30788,36.481427,8.74,7.48,0,1,2.55
574,1213,127.322201,36.493163,8.74,7.48,0,1,14.04
3710,1213,127.301179,36.486802,8.74,7.48,0,1,7.29
595,1213,127.322704,36.49318,8.74,7.48,0,1,9.7
3703,1213,127.297934,36.48315,8.74,7.48,0,1,8.71
602,1213,127.283304,36.486074,8.74,7.48,0,1,10.06
1848,1213,127.28909,36.480842,8.74,7.48,0,1,47.27
2457,1213,127.25492,36.499012,8.74,7.48,0,1,18.01
2450,1213,127.267659,36.527004,8.74,7.48,0,1,4.24
1856,1214,127.297858,36.482487,8.21,9.61,1,1,4.63
365,1214,127.272031,36.501221,8.21,9.61,1,1,0.68
1912,1214,127.251418,36.487309,8.21,9.61,1,1,8.33
3830,1214,127.248263,36.50198,8.21,9.61,1,1,18.41
3893,1214,127.26201,36.504531,8.21,9.61,1,1,22.29
491,1214,127.242839,36.525969,8.21,9.61,1,1,1.66
2360,1214,127.299658,36.487013,8.21,9.61,1,1,7.77
407,1214,127.251684,36.470509,8.21,9.61,1,1,21.11
2395,1214,127.264689,36.487647,8.21,9.61,1,1,10.67
3823,1214,127.241406,36.503886,8.21,9.61,1,1,4.1
484,1214,127.245721,36.517323,8.21,9.61,1,1,3.77
1905,1214,127.253073,36.484625,8.21,9.61,1,1,6.3
3816,1214,127.239129,36.51541,8.21,9.61,1,1,3.01
3900,1214,127.270092,36.489489,8.21,9.61,1,1,-4.22
2304,1214,127.260262,36.508541,8.21,9.61,1,1,12.1
477,1214,127.300929,36.481362,8.21,9.61,1,1,12.74
680,1214,127.250476,36.486842,8.21,9.61,1,1,10.28
3620,1214,127.262608,36.491181,8.21,9.61,1,1,10.04
316,1214,127.259691,36.511538,8.21,9.61,1,1,6.15
1947,1214,127.231786,36.507032,8.21,9.61,1,1,3.72
3634,1214,127.26128,36.494068,8.21,9.61,1,1,13.7
3977,1214,127.250021,36.482426,8.21,9.61,1,1,9.6
2318,1214,127.310056,36.49599,8.21,9.61,1,1,3.76
673,1214,127.248515,36.482801,8.21,9.61,1,1,12.26
2493,1214,127.280865,36.474907,8.21,9.61,1,1,11.3
3627,1214,127.24453,36.519017,8.21,9.61,1,1,2.72
3606,1214,127.256688,36.499785,8.21,9.61,1,1,25.81
925,1214,127.259677,36.501739,8.21,9.61,1,1,44.07
1807,1214,127.310773,36.494962,8.21,9.61,1,1,2.14
3984,1214,127.255562,36.484743,8.21,9.61,1,1,5.16
687,1214,127.257124,36.487564,8.21,9.61,1,1,11.17
1989,1214,127.24989,36.504114,8.21,9.61,1,1,5.05
2500,1214,127.274318,36.475098,8.21,9.61,1,1,6.02
3613,1214,127.271626,36.527208,8.21,9.61,1,1,3.76
694,1214,127.252106,36.492861,8.21,9.61,1,1,10.37
2402,1214,127.256584,36.492734,8.21,9.61,1,1,24.22
3081,1214,127.291883,36.482037,8.21,9.61,1,1,4.81
400,1214,127.259272,36.498197,8.21,9.61,1,1,0.65
3886,1214,127.26414,36.510086,8.21,9.61,1,1,12.66
456,1214,127.289234,36.608603,8.21,9.61,1,1,15.49
1919,1214,127.245049,36.494615,8.21,9.61,1,1,2.68
3844,1214,127.249758,36.510313,8.21,9.61,1,1,11.2
1940,1214,127.237998,36.504463,8.21,9.61,1,1,3.43
463,1214,127.302517,36.48525,8.21,9.61,1,1,1.06
449,1214,127.233825,36.519781,8.21,9.61,1,1,1.43
505,1214,127.297929,36.601053,8.21,9.61,1,1,4.83
3907,1214,127.28775,36.479902,8.21,9.61,1,1,-3.52
2353,1214,127.291523,36.591022,8.21,9.61,1,1,5.36
379,1214,127.257046,36.495686,8.21,9.61,1,1,15.83
2430,1214,127.282449,36.468474,8.21,9.61,1,1,18.36
3753,1214,127.250956,36.485164,8.21,9.61,1,1,1.81
3928,1214,127.248722,36.495532,8.21,9.61,1,1,19.06
554,1214,127.262421,36.49216,8.21,9.61,1,1,5.02
3851,1214,127.24898,36.511775,8.21,9.61,1,1,4.64
2381,1214,127.26201,36.507734,8.21,9.61,1,1,24.25
421,1214,127.250358,36.48535,8.21,9.61,1,1,2.43
3858,1214,127.250768,36.514231,8.21,9.61,1,1,0.01
498,1214,127.285486,36.476889,8.21,9.61,1,1,18.37
1898,1214,127.251569,36.480223,8.21,9.61,1,1,-0.09
470,1214,127.267736,36.500118,8.21,9.61,1,1,2.39
3837,1214,127.251003,36.501881,8.21,9.61,1,1,9.3
2388,1214,127.240604,36.517274,8.21,9.61,1,1,4.4
414,1214,127.28665,36.594851,8.21,9.61,1,1,3.4
3872,1214,127.262992,36.515996,8.21,9.61,1,1,3.83
3809,1214,127.237027,36.520219,8.21,9.61,1,1,1.39
428,1214,127.262468,36.496818,8.21,9.61,1,1,6.37
2374,1214,127.250582,36.481289,8.21,9.61,1,1,1.37
3865,1214,127.256407,36.518883,8.21,9.61,1,1,3.13
3879,1214,127.264529,36.513549,8.21,9.61,1,1,11.39
2367,1214,127.298952,36.484544,8.21,9.61,1,1,15.74
442,1214,127.287455,36.479679,8.21,9.61,1,1,1.19
1926,1214,127.249278,36.494827,8.21,9.61,1,1,11.82
3802,1214,127.237042,36.502942,8.21,9.61,1,1,2.54
435,1214,127.311014,36.5011,8.21,9.61,1,1,4.72
1814,1214,127.249105,36.502287,8.21,9.61,1,1,11.91
3123,1214,127.251964,36.475565,8.21,9.61,1,1,7.89
3641,1214,127.325863,36.501811,8.21,9.61,1,1,8.17
1821,1214,127.321965,36.497709,8.21,9.61,1,1,14.58
3648,1214,127.321039,36.493527,8.21,9.61,1,1,8.23
624,1214,127.297308,36.479951,8.21,9.61,1,1,11.84
1975,1214,127.239665,36.510333,8.21,9.61,1,1,2.19
3683,1214,127.249781,36.491616,8.21,9.61,1,1,9.12
2465,1214,127.286182,36.477736,8.21,9.61,1,1,11.52
3942,1214,127.262704,36.495181,8.21,9.61,1,1,25.01
589,1214,127.3205,36.485792,8.21,9.61,1,1,12.78
1968,1214,127.241418,36.517565,8.21,9.61,1,1,4.16
2451,1214,127.261637,36.509061,8.21,9.61,1,1,15.4
3711,1214,127.301857,36.486763,8.21,9.61,1,1,1.8
358,1214,127.263804,36.495494,8.21,9.61,1,1,28.48
596,1214,127.243292,36.51207,8.21,9.61,1,1,7.9
1849,1214,127.281104,36.477518,8.21,9.61,1,1,4.2
3704,1214,127.298764,36.483792,8.21,9.61,1,1,2.78
652,1214,127.277055,36.472382,8.21,9.61,1,1,3.69
3970,1214,127.255454,36.513898,8.21,9.61,1,1,5.2
3655,1214,127.287767,36.513758,8.21,9.61,1,1,1.2
2479,1214,127.296539,36.487322,8.21,9.61,1,1,9.52
1870,1214,127.308087,36.481066,8.21,9.61,1,1,0.08
932,1214,127.252138,36.484322,8.21,9.61,1,1,5.51
218,1214,127.275964,36.472159,8.21,9.61,1,1,3.34
1835,1214,127.267659,36.527004,8.21,9.61,1,1,1.76
3676,1214,127.28333,36.486524,8.21,9.61,1,1,-1.34
344,1214,127.247303,36.504762,8.21,9.61,1,1,12.32
631,1214,127.294893,36.485029,8.21,9.61,1,1,2.08
1982,1214,127.247137,36.499098,8.21,9.61,1,1,2.61
2472,1214,127.298771,36.483134,8.21,9.61,1,1,2.62
3963,1214,127.264713,36.499512,8.21,9.61,1,1,21.9
2325,1214,127.269581,36.491393,8.21,9.61,1,1,6.61
638,1214,127.307691,36.480931,8.21,9.61,1,1,10.8
1828,1214,127.325279,36.496456,8.21,9.61,1,1,5.24
3662,1214,127.303269,36.49542,8.21,9.61,1,1,5.8
645,1214,127.301434,36.493997,8.21,9.61,1,1,2.43
337,1214,127.251984,36.490853,8.21,9.61,1,1,7.12
3669,1214,127.324919,36.492476,8.21,9.61,1,1,6.61
666,1214,127.2549,36.479357,8.21,9.61,1,1,1.65
603,1214,127.263397,36.483728,8.21,9.61,1,1,14.42
2458,1214,127.255611,36.501082,8.21,9.61,1,1,14.53
3991,1214,127.255413,36.489045,8.21,9.61,1,1,14.44
2514,1214,127.259645,36.482133,8.21,9.61,1,1,39.98
1996,1214,127.250973,36.504884,8.21,9.61,1,1,3.03
722,1214,127.229409,36.514352,8.21,9.61,1,1,0.21
1786,1214,127.261328,36.488689,8.21,9.61,1,1,28.02
3578,1214,127.284106,36.497816,8.21,9.61,1,1,2.99
302,1214,127.255995,36.490854,8.21,9.61,1,1,8.56
729,1214,127.231787,36.517593,8.21,9.61,1,1,0.26
2521,1214,127.251999,36.4842,8.21,9.61,1,1,9.03
3571,1214,127.311827,36.497844,8.21,9.61,1,1,33.26
4005,1214,127.261554,36.507543,8.21,9.61,1,1,23.92
3585,1214,127.301503,36.489072,8.21,9.61,1,1,6.71
3718,1214,127.307027,36.482323,8.21,9.61,1,1,6.26
701,1214,127.244546,36.499254,8.21,9.61,1,1,2.59
1800,1214,127.23453,36.519433,8.21,9.61,1,1,1.64
3998,1214,127.251225,36.484847,8.21,9.61,1,1,5.1
715,1214,127.239389,36.507022,8.21,9.61,1,1,9.42
309,1214,127.259364,36.500987,8.21,9.61,1,1,68.65
3592,1214,127.267491,36.527971,8.21,9.61,1,1,2.15
3697,1214,127.294376,36.483899,8.21,9.61,1,1,3.97
610,1214,127.317184,36.483881,8.21,9.61,1,1,3.49
1842,1214,127.25492,36.499012,8.21,9.61,1,1,15.69
3690,1214,127.289038,36.47895,8.21,9.61,1,1,20.94
351,1214,127.26829,36.480811,8.21,9.61,1,1,14.92
617,1214,127.288405,36.480258,8.21,9.61,1,1,-2.63
3956,1214,127.259943,36.497628,8.21,9.61,1,1,36.07
2332,1214,127.318591,36.494163,8.21,9.61,1,1,21.57
3949,1214,127.304154,36.491211,8.21,9.61,1,1,3.06
330,1214,127.259844,36.500817,8.21,9.61,1,1,45.2
2486,1214,127.298603,36.489872,8.21,9.61,1,1,4.18
2311,1214,127.288709,36.4788,8.21,9.61,1,1,20.94
2507,1214,127.254921,36.474023,8.21,9.61,1,1,13.4
3599,1214,127.301668,36.484908,8.21,9.61,1,1,14.07
708,1214,127.239876,36.50235,8.21,9.61,1,1,7.19
1793,1214,127.306277,36.495141,8.21,9.61,1,1,12.2
659,1214,127.288415,36.479836,8.21,9.61,1,1,-2.91
1961,1214,127.232677,36.518663,8.21,9.61,1,1,0.43
820,1214,127.260127,36.501459,8.21,9.61,1,1,28.14
547,1214,127.261355,36.491474,8.21,9.61,1,1,14.12
869,1214,127.302012,36.487034,8.21,9.61,1,1,1.07
834,1214,127.273169,36.47094,8.21,9.61,1,1,2.18
2276,1214,127.306808,36.496003,8.21,9.61,1,1,16.54
827,1214,127.246134,36.491607,8.21,9.61,1,1,10.56
2570,1214,127.233017,36.513226,8.21,9.61,1,1,1.96
4061,1214,127.268355,36.468184,8.21,9.61,1,1,7.52
3473,1214,127.277269,36.473942,8.21,9.61,1,1,10.05
4047,1214,127.263408,36.495654,8.21,9.61,1,1,7.05
2283,1214,127.267595,36.506868,8.21,9.61,1,1,19.99
260,1214,127.303937,36.490897,8.21,9.61,1,1,3.86
897,1214,127.267301,36.522272,8.21,9.61,1,1,-1.39
1751,1214,127.322189,36.498194,8.21,9.61,1,1,4.56
3452,1214,127.256734,36.49024,8.21,9.61,1,1,64.25
750,1214,127.244961,36.505519,8.21,9.61,1,1,18.56
771,1214,127.243538,36.512167,8.21,9.61,1,1,18.49
3480,1214,127.291021,36.479857,8.21,9.61,1,1,2.69
2297,1214,127.254439,36.479888,8.21,9.61,1,1,1.8
1737,1214,127.290782,36.594882,8.21,9.61,1,1,8.05
3431,1214,127.250018,36.508518,8.21,9.61,1,1,6.84
253,1214,127.301409,36.487204,8.21,9.61,1,1,7.55
3445,1214,127.232544,36.499407,8.21,9.61,1,1,3.03
1716,1214,127.241161,36.519924,8.21,9.61,1,1,4.19
2577,1214,127.234859,36.516338,8.21,9.61,1,1,0.98
4054,1214,127.250704,36.51497,8.21,9.61,1,1,2.97
848,1214,127.248791,36.496976,8.21,9.61,1,1,16.47
2584,1214,127.241019,36.517241,8.21,9.61,1,1,4.23
246,1214,127.269095,36.481223,8.21,9.61,1,1,-1.43
855,1214,127.295283,36.478607,8.21,9.61,1,1,5.16
2024,1214,127.258136,36.515974,8.21,9.61,1,1,6.23
3459,1214,127.249936,36.503709,8.21,9.61,1,1,4.8
876,1214,127.262,36.483099,8.21,9.61,1,1,15.58
3438,1214,127.269763,36.499854,8.21,9.61,1,1,1.49
1779,1214,127.2666,36.489121,8.21,9.61,1,1,26.41
239,1214,127.249401,36.493768,8.21,9.61,1,1,20.1
2591,1214,127.2394,36.510443,8.21,9.61,1,1,4.07
4019,1214,127.261286,36.503896,8.21,9.61,1,1,30.48
2612,1214,127.241923,36.508983,8.21,9.61,1,1,2.76
3536,1214,127.246996,36.489914,8.21,9.61,1,1,6.26
3382,1214,127.256158,36.494057,8.21,9.61,1,1,38.49
281,1214,127.264262,36.519649,8.21,9.61,1,1,3.49
1688,1214,127.260959,36.509331,8.21,9.61,1,1,28.69
2605,1214,127.249841,36.504353,8.21,9.61,1,1,6.14
3564,1214,127.236325,36.500387,8.21,9.61,1,1,4.78
2528,1214,127.247663,36.48678,8.21,9.61,1,1,21.47
778,1214,127.252444,36.5114,8.21,9.61,1,1,4.84
743,1214,127.240092,36.508769,8.21,9.61,1,1,3.22
3403,1214,127.261445,36.504057,8.21,9.61,1,1,4.96
1758,1214,127.247185,36.466008,8.21,9.61,1,1,0.87
2542,1214,127.25591,36.491253,8.21,9.61,1,1,15.26
295,1214,127.254928,36.484807,8.21,9.61,1,1,2.3
2269,1214,127.261514,36.504309,8.21,9.61,1,1,24.59
3529,1214,127.27871,36.473434,8.21,9.61,1,1,8.06
904,1214,127.262678,36.480336,8.21,9.61,1,1,6.22
3389,1214,127.261377,36.50535,8.21,9.61,1,1,0.81
3557,1214,127.252117,36.517449,8.21,9.61,1,1,0.82
4012,1214,127.242918,36.494065,8.21,9.61,1,1,6.72
757,1214,127.250042,36.500706,8.21,9.61,1,1,17.18
1695,1214,127.249288,36.483121,8.21,9.61,1,1,3.39
3396,1214,127.240966,36.493701,8.21,9.61,1,1,3.97
1765,1214,127.261899,36.508227,8.21,9.61,1,1,22.58
225,1214,127.299023,36.480826,8.21,9.61,1,1,14.47
764,1214,127.252735,36.501528,8.21,9.61,1,1,10.87
3543,1214,127.313054,36.497527,8.21,9.61,1,1,7.95
2535,1214,127.24858,36.494859,8.21,9.61,1,1,16.59
841,1214,127.301747,36.485021,8.21,9.61,1,1,5.69
1772,1214,127.264454,36.52787,8.21,9.61,1,1,9.77
4075,1214,127.25016,36.502959,8.21,9.61,1,1,7.24
918,1214,127.253609,36.488251,8.21,9.61,1,1,4.08
288,1214,127.262081,36.480312,8.21,9.61,1,1,17.39
3550,1214,127.282393,36.474437,8.21,9.61,1,1,14.75
2003,1214,127.247855,36.511842,8.21,9.61,1,1,21.67
4082,1214,127.231915,36.49982,8.21,9.61,1,1,10.52
2038,1214,127.264788,36.511118,8.21,9.61,1,1,15.53
911,1214,127.25497,36.484967,8.21,9.61,1,1,-0.31
561,1214,127.289834,36.497709,8.21,9.61,1,1,6.09
3466,1214,127.252771,36.483513,8.21,9.61,1,1,11.43
862,1214,127.26861,36.482087,8.21,9.61,1,1,-1.11
393,1214,127.280742,36.471162,8.21,9.61,1,1,7.89
519,1214,127.258506,36.506927,8.21,9.61,1,1,26.28
3914,1214,127.295566,36.479504,8.21,9.61,1,1,6.31
2416,1214,127.24139,36.516053,8.21,9.61,1,1,2.24
1877,1214,127.280487,36.475127,8.21,9.61,1,1,9.49
3781,1214,127.251723,36.498332,8.21,9.61,1,1,5.34
526,1214,127.288635,36.476536,8.21,9.61,1,1,14.46
1884,1214,127.276105,36.471763,8.21,9.61,1,1,4.51
3774,1214,127.240739,36.499051,8.21,9.61,1,1,5.26
386,1214,127.244891,36.50313,8.21,9.61,1,1,9.3
533,1214,127.249447,36.504891,8.21,9.61,1,1,5.99
2423,1214,127.322671,36.496736,8.21,9.61,1,1,12.85
3767,1214,127.249472,36.490763,8.21,9.61,1,1,1.02
3921,1214,127.243222,36.496011,8.21,9.61,1,1,16.14
2346,1214,127.269877,36.491979,8.21,9.61,1,1,14.07
3788,1214,127.237259,36.506298,8.21,9.61,1,1,0.93
1954,1214,127.233675,36.510748,8.21,9.61,1,1,1.66
1891,1214,127.255363,36.475171,8.21,9.61,1,1,11.87
3795,1214,127.229697,36.513094,8.21,9.61,1,1,1.96
372,1214,127.259421,36.484841,8.21,9.61,1,1,19.86
3739,1214,127.252185,36.478211,8.21,9.61,1,1,2.4
568,1214,127.273774,36.469257,8.21,9.61,1,1,13.94
1863,1214,127.235896,36.499667,8.21,9.61,1,1,3.27
