,날짜,use_end_lng,use_end_lat,최저기온(°C),최고기온(°C),강수유무,주간/주말,대여자수
653,1215,127.276779,36.472197,13.0,18.0,1,1,3.81
1976,1215,127.2394,36.510443,13.0,18.0,1,1,1.32
1871,1215,127.298603,36.489872,13.0,18.0,1,1,5.23
2676,1215,127.293302,36.482616,13.0,18.0,1,1,6.29
1542,1215,127.260933,36.504349,13.0,18.0,1,1,16.14
2200,1215,127.262638,36.491111,13.0,18.0,1,1,15.23
1829,1215,127.287577,36.480599,13.0,18.0,1,1,18.36
2473,1215,127.297934,36.48315,13.0,18.0,1,1,11.94
2235,1215,127.248629,36.511553,13.0,18.0,1,1,6.23
2067,1215,127.29061,36.477142,13.0,18.0,1,1,9.85
2557,1215,127.2367,36.506601,13.0,18.0,1,1,4.86
2767,1215,127.256158,36.494057,13.0,18.0,1,1,34.58
1535,1215,127.256149,36.49357,13.0,18.0,1,1,36.95
2326,1215,127.258243,36.507789,13.0,18.0,1,1,18.74
1745,1215,127.299658,36.487013,13.0,18.0,1,1,6.56
1626,1215,127.27964,36.47092,13.0,18.0,1,1,5.73
2123,1215,127.255838,36.497316,13.0,18.0,1,1,8.65
1836,1215,127.261637,36.509061,13.0,18.0,1,1,17.4
2669,1215,127.2662,36.495258,13.0,18.0,1,1,12.76
1850,1215,127.286182,36.477736,13.0,18.0,1,1,10.65
1521,1215,127.26186,36.481461,13.0,18.0,1,1,4.85
1528,1215,127.256726,36.484572,13.0,18.0,1,1,10.53
597,1215,127.328434,36.501578,13.0,18.0,1,1,2.25
2193,1215,127.262017,36.481211,13.0,18.0,1,1,5.88
2459,1215,127.323787,36.489735,13.0,18.0,1,1,4.4
2018,1215,127.253096,36.51964,13.0,18.0,1,1,2.63
2564,1215,127.22993,36.510399,13.0,18.0,1,1,2.5
1738,1215,127.291523,36.591022,13.0,18.0,1,1,5.08
1633,1215,127.31053,36.497748,13.0,18.0,1,1,5.91
1843,1215,127.255611,36.501082,13.0,18.0,1,1,16.43
2466,1215,127.291883,36.482037,13.0,18.0,1,1,5.24
2242,1215,127.276504,36.474518,13.0,18.0,1,1,14.3
3229,1215,127.249758,36.510313,13.0,18.0,1,1,5.29
3593,1215,127.26509,36.524998,13.0,18.0,1,1,13.1
576,1215,127.305279,36.492846,13.0,18.0,1,1,10.2
3726,1215,127.275669,36.471963,13.0,18.0,1,1,3.74
583,1215,127.261847,36.499833,13.0,18.0,1,1,10.26
695,1215,127.252411,36.493288,13.0,18.0,1,1,9.36
3719,1215,127.307528,36.482526,13.0,18.0,1,1,2.71
2109,1215,127.256961,36.490977,13.0,18.0,1,1,64.32
3656,1215,127.248088,36.52161,13.0,18.0,1,1,4.18
3691,1215,127.29411,36.484045,13.0,18.0,1,1,11.44
3705,1215,127.2953,36.484876,13.0,18.0,1,1,8.99
604,1215,127.267784,36.50953,13.0,18.0,1,1,5.19
3698,1215,127.295439,36.478263,13.0,18.0,1,1,5.29
611,1215,127.259176,36.484292,13.0,18.0,1,1,47.98
618,1215,127.28909,36.480842,13.0,18.0,1,1,82.41
3733,1215,127.274299,36.469017,13.0,18.0,1,1,12.75
3684,1215,127.266879,36.503281,13.0,18.0,1,1,6.58
2760,1215,127.255243,36.486866,13.0,18.0,1,1,18.64
3677,1215,127.283304,36.486074,13.0,18.0,1,1,21.41
3670,1215,127.322704,36.49318,13.0,18.0,1,1,6.41
639,1215,127.307863,36.481517,13.0,18.0,1,1,0.7
3663,1215,127.305612,36.495824,13.0,18.0,1,1,18.49
646,1215,127.303227,36.495907,13.0,18.0,1,1,4.45
2774,1215,127.261377,36.50535,13.0,18.0,1,1,1.23
3712,1215,127.307428,36.481462,13.0,18.0,1,1,7.4
590,1215,127.323865,36.497535,13.0,18.0,1,1,3.76
632,1215,127.295293,36.485517,13.0,18.0,1,1,1.97
2662,1215,127.267186,36.504732,13.0,18.0,1,1,21.91
3614,1215,127.268727,36.528448,13.0,18.0,1,1,4.81
3649,1215,127.322201,36.493163,13.0,18.0,1,1,12.77
667,1215,127.253419,36.481052,13.0,18.0,1,1,7.62
3635,1215,127.264983,36.505644,13.0,18.0,1,1,42.12
625,1215,127.30788,36.481427,13.0,18.0,1,1,3.75
569,1215,127.241216,36.51164,13.0,18.0,1,1,10.7
3740,1215,127.25031,36.477601,13.0,18.0,1,1,16.86
562,1215,127.297101,36.586551,13.0,18.0,1,1,2.49
3747,1215,127.262328,36.479133,13.0,18.0,1,1,11.78
3845,1215,127.242248,36.511875,13.0,18.0,1,1,10.08
3838,1215,127.252239,36.501901,13.0,18.0,1,1,8.45
471,1215,127.249603,36.50488,13.0,18.0,1,1,4.35
3831,1215,127.24873,36.502239,13.0,18.0,1,1,30.05
478,1215,127.241516,36.505046,13.0,18.0,1,1,5.0
3824,1215,127.243896,36.505023,13.0,18.0,1,1,6.96
485,1215,127.243027,36.510859,13.0,18.0,1,1,11.36
3817,1215,127.239969,36.508943,13.0,18.0,1,1,1.96
3642,1215,127.320032,36.48552,13.0,18.0,1,1,4.0
492,1215,127.277899,36.469965,13.0,18.0,1,1,6.08
3810,1215,127.251731,36.479975,13.0,18.0,1,1,3.24
499,1215,127.26769,36.525145,13.0,18.0,1,1,4.84
506,1215,127.298027,36.602414,13.0,18.0,1,1,3.83
3796,1215,127.229857,36.51448,13.0,18.0,1,1,2.51
513,1215,127.258746,36.515305,13.0,18.0,1,1,19.37
3789,1215,127.237513,36.506158,13.0,18.0,1,1,2.46
520,1215,127.324436,36.500307,13.0,18.0,1,1,26.64
3782,1215,127.236016,36.501136,13.0,18.0,1,1,4.86
527,1215,127.254918,36.479067,13.0,18.0,1,1,0.33
464,1215,127.247664,36.486589,13.0,18.0,1,1,2.11
3775,1215,127.243434,36.499395,13.0,18.0,1,1,6.37
3768,1215,127.25243,36.490872,13.0,18.0,1,1,10.49
541,1215,127.263987,36.528441,13.0,18.0,1,1,8.46
3761,1215,127.256033,36.485805,13.0,18.0,1,1,4.41
548,1215,127.261028,36.490011,13.0,18.0,1,1,27.23
3754,1215,127.250624,36.48579,13.0,18.0,1,1,9.06
555,1215,127.263648,36.488571,13.0,18.0,1,1,16.8
3803,1215,127.230874,36.516825,13.0,18.0,1,1,1.22
534,1215,127.255975,36.510809,13.0,18.0,1,1,5.56
2032,1215,127.259334,36.51421,13.0,18.0,1,1,11.82
660,1215,127.259123,36.476538,13.0,18.0,1,1,8.37
3628,1215,127.261558,36.491676,13.0,18.0,1,1,15.92
3502,1215,127.260966,36.497021,13.0,18.0,1,1,64.69
807,1215,127.266847,36.512181,13.0,18.0,1,1,4.62
3495,1215,127.229371,36.512102,13.0,18.0,1,1,2.47
814,1215,127.261898,36.508407,13.0,18.0,1,1,37.07
3488,1215,127.29728,36.594918,13.0,18.0,1,1,2.81
821,1215,127.269599,36.499517,13.0,18.0,1,1,16.25
457,1215,127.248697,36.484697,13.0,18.0,1,1,11.29
3481,1215,127.291207,36.479361,13.0,18.0,1,1,17.98
3474,1215,127.300812,36.483993,13.0,18.0,1,1,9.99
835,1215,127.285866,36.475092,13.0,18.0,1,1,23.64
3467,1215,127.231915,36.49982,13.0,18.0,1,1,14.95
842,1215,127.299684,36.488752,13.0,18.0,1,1,8.25
3460,1215,127.25016,36.502959,13.0,18.0,1,1,10.48
800,1215,127.258868,36.513965,13.0,18.0,1,1,23.01
849,1215,127.250118,36.495699,13.0,18.0,1,1,11.69
3621,1215,127.264281,36.487586,13.0,18.0,1,1,8.46
856,1215,127.254865,36.474746,13.0,18.0,1,1,14.75
3446,1215,127.268355,36.468184,13.0,18.0,1,1,13.18
863,1215,127.268625,36.48151,13.0,18.0,1,1,-0.74
870,1215,127.302129,36.487293,13.0,18.0,1,1,0.4
3432,1215,127.263408,36.495654,13.0,18.0,1,1,12.51
877,1215,127.26228,36.484577,13.0,18.0,1,1,7.4
3425,1215,127.262975,36.479914,13.0,18.0,1,1,2.61
884,1215,127.263471,36.495997,13.0,18.0,1,1,65.22
3418,1215,127.258087,36.486723,13.0,18.0,1,1,4.24
891,1215,127.263429,36.506202,13.0,18.0,1,1,19.87
674,1215,127.251107,36.483183,13.0,18.0,1,1,5.5
3411,1215,127.256943,36.491374,13.0,18.0,1,1,33.78
3453,1215,127.256886,36.495246,13.0,18.0,1,1,20.17
3509,1215,127.255734,36.478032,13.0,18.0,1,1,6.81
793,1215,127.257867,36.516062,13.0,18.0,1,1,6.29
3516,1215,127.245724,36.465209,13.0,18.0,1,1,10.14
688,1215,127.243401,36.493183,13.0,18.0,1,1,7.09
2186,1215,127.257568,36.487754,13.0,18.0,1,1,14.88
3439,1215,127.250704,36.51497,13.0,18.0,1,1,3.89
898,1215,127.266065,36.515344,13.0,18.0,1,1,10.31
828,1215,127.243938,36.493015,13.0,18.0,1,1,17.04
702,1215,127.245067,36.498814,13.0,18.0,1,1,1.67
3236,1215,127.24898,36.511775,13.0,18.0,1,1,8.61
2872,1215,127.303453,36.601647,13.0,18.0,1,1,4.25
716,1215,127.234265,36.506451,13.0,18.0,1,1,1.14
3586,1215,127.302367,36.489461,13.0,18.0,1,1,4.98
723,1215,127.234014,36.510417,13.0,18.0,1,1,1.15
3579,1215,127.259281,36.514435,13.0,18.0,1,1,9.94
730,1215,127.232672,36.518381,13.0,18.0,1,1,1.04
4160,1215,127.267736,36.500118,13.0,18.0,1,1,6.18
3572,1215,127.317611,36.496058,13.0,18.0,1,1,14.72
3565,1215,127.266804,36.484644,13.0,18.0,1,1,4.94
744,1215,127.239786,36.510795,13.0,18.0,1,1,2.39
3558,1215,127.245502,36.517797,13.0,18.0,1,1,3.1
751,1215,127.246239,36.499491,13.0,18.0,1,1,6.02
3551,1215,127.28319,36.477265,13.0,18.0,1,1,18.43
758,1215,127.249992,36.503494,13.0,18.0,1,1,7.39
3544,1215,127.26726,36.500524,13.0,18.0,1,1,11.62
317,1215,127.252138,36.484322,13.0,18.0,1,1,8.58
737,1215,127.239164,36.518155,13.0,18.0,1,1,2.51
765,1215,127.250999,36.504626,13.0,18.0,1,1,5.01
772,1215,127.247866,36.511608,13.0,18.0,1,1,7.31
3523,1215,127.233067,36.520986,13.0,18.0,1,1,1.58
786,1215,127.251053,36.515796,13.0,18.0,1,1,7.06
681,1215,127.250668,36.486754,13.0,18.0,1,1,12.01
3852,1215,127.249558,36.511749,13.0,18.0,1,1,8.62
450,1215,127.304708,36.484171,13.0,18.0,1,1,4.75
3859,1215,127.250449,36.514286,13.0,18.0,1,1,1.85
4188,1215,127.285486,36.476889,13.0,18.0,1,1,22.32
121,1215,127.237564,36.517281,13.0,18.0,1,1,3.48
4181,1215,127.242839,36.525969,13.0,18.0,1,1,2.51
128,1215,127.240092,36.508769,13.0,18.0,1,1,5.03
4174,1215,127.245721,36.517323,13.0,18.0,1,1,5.11
135,1215,127.244961,36.505519,13.0,18.0,1,1,21.42
4167,1215,127.300929,36.481362,13.0,18.0,1,1,12.87
142,1215,127.250042,36.500706,13.0,18.0,1,1,20.29
3530,1215,127.262043,36.507427,13.0,18.0,1,1,32.65
3537,1215,127.247783,36.488171,13.0,18.0,1,1,2.82
58,1215,127.248515,36.482801,13.0,18.0,1,1,8.93
149,1215,127.252735,36.501528,13.0,18.0,1,1,15.64
156,1215,127.243538,36.512167,13.0,18.0,1,1,26.8
114,1215,127.231787,36.517593,13.0,18.0,1,1,1.28
163,1215,127.252444,36.5114,13.0,18.0,1,1,3.76
170,1215,127.245395,36.516106,13.0,18.0,1,1,11.02
4132,1215,127.287455,36.479679,13.0,18.0,1,1,0.08
177,1215,127.256521,36.516357,13.0,18.0,1,1,5.56
4125,1215,127.311014,36.5011,13.0,18.0,1,1,6.65
4153,1215,127.302517,36.48525,13.0,18.0,1,1,-2.15
184,1215,127.258799,36.514439,13.0,18.0,1,1,3.51
191,1215,127.255733,36.512183,13.0,18.0,1,1,7.6
4111,1215,127.250358,36.48535,13.0,18.0,1,1,4.56
198,1215,127.267945,36.508601,13.0,18.0,1,1,1.9
4104,1215,127.28665,36.594851,13.0,18.0,1,1,3.89
205,1215,127.260127,36.501459,13.0,18.0,1,1,20.72
4097,1215,127.251684,36.470509,13.0,18.0,1,1,24.84
212,1215,127.246134,36.491607,13.0,18.0,1,1,9.57
4146,1215,127.289234,36.608603,13.0,18.0,1,1,11.05
4139,1215,127.233825,36.519781,13.0,18.0,1,1,1.33
4195,1215,127.297929,36.601053,13.0,18.0,1,1,4.36
107,1215,127.229409,36.514352,13.0,18.0,1,1,3.24
2,1215,127.288405,36.480258,13.0,18.0,1,1,1.03
4300,1215,127.317184,36.483881,13.0,18.0,1,1,3.32
9,1215,127.297308,36.479951,13.0,18.0,1,1,11.94
4293,1215,127.263397,36.483728,13.0,18.0,1,1,11.15
16,1215,127.294893,36.485029,13.0,18.0,1,1,2.21
4286,1215,127.243292,36.51207,13.0,18.0,1,1,9.82
23,1215,127.307691,36.480931,13.0,18.0,1,1,4.27
4251,1215,127.289834,36.497709,13.0,18.0,1,1,7.41
4279,1215,127.3205,36.485792,13.0,18.0,1,1,11.96
4272,1215,127.263136,36.524612,13.0,18.0,1,1,3.33
37,1215,127.277055,36.472382,13.0,18.0,1,1,3.9
4265,1215,127.322089,36.488489,13.0,18.0,1,1,16.33
44,1215,127.288415,36.479836,13.0,18.0,1,1,2.05
4258,1215,127.273774,36.469257,13.0,18.0,1,1,16.96
51,1215,127.2549,36.479357,13.0,18.0,1,1,3.26
4202,1215,127.303015,36.490436,13.0,18.0,1,1,13.23
30,1215,127.301434,36.493997,13.0,18.0,1,1,1.67
4118,1215,127.262468,36.496818,13.0,18.0,1,1,5.76
709,1215,127.238061,36.502561,13.0,18.0,1,1,2.83
254,1215,127.302012,36.487034,13.0,18.0,1,1,0.05
3894,1215,127.256785,36.501591,13.0,18.0,1,1,43.39
4237,1215,127.261355,36.491474,13.0,18.0,1,1,21.01
72,1215,127.257124,36.487564,13.0,18.0,1,1,18.0
4230,1215,127.267838,36.529558,13.0,18.0,1,1,8.19
79,1215,127.252106,36.492861,13.0,18.0,1,1,11.9
4223,1215,127.249447,36.504891,13.0,18.0,1,1,7.87
86,1215,127.244546,36.499254,13.0,18.0,1,1,4.01
352,1215,127.241438,36.504368,13.0,18.0,1,1,3.64
4216,1215,127.288635,36.476536,13.0,18.0,1,1,24.58
4209,1215,127.258506,36.506927,13.0,18.0,1,1,28.58
100,1215,127.239389,36.507022,13.0,18.0,1,1,8.11
4090,1215,127.259272,36.498197,13.0,18.0,1,1,8.07
219,1215,127.273169,36.47094,13.0,18.0,1,1,3.57
4083,1215,127.280742,36.471162,13.0,18.0,1,1,11.01
226,1215,127.301747,36.485021,13.0,18.0,1,1,7.48
3957,1215,127.260151,36.497901,13.0,18.0,1,1,7.24
345,1215,127.259548,36.484589,13.0,18.0,1,1,11.52
65,1215,127.250476,36.486842,13.0,18.0,1,1,10.4
3922,1215,127.246459,36.494778,13.0,18.0,1,1,4.08
1255,1215,127.308087,36.481066,13.0,18.0,1,1,3.44
359,1215,127.250539,36.511454,13.0,18.0,1,1,5.46
3943,1215,127.301409,36.487204,13.0,18.0,1,1,7.55
366,1215,127.272229,36.501324,13.0,18.0,1,1,5.23
3936,1215,127.269095,36.481223,13.0,18.0,1,1,0.04
373,1215,127.2592,36.485165,13.0,18.0,1,1,18.39
3929,1215,127.249401,36.493768,13.0,18.0,1,1,25.16
380,1215,127.256346,36.494621,13.0,18.0,1,1,33.81
394,1215,127.283881,36.472979,13.0,18.0,1,1,13.34
387,1215,127.266949,36.494919,13.0,18.0,1,1,93.92
3915,1215,127.299023,36.480826,13.0,18.0,1,1,12.07
3908,1215,127.275964,36.472159,13.0,18.0,1,1,3.69
401,1215,127.249233,36.505187,13.0,18.0,1,1,17.24
3901,1215,127.244876,36.489645,13.0,18.0,1,1,2.37
408,1215,127.247528,36.490402,13.0,18.0,1,1,1.18
3950,1215,127.303937,36.490897,13.0,18.0,1,1,2.13
93,1215,127.239876,36.50235,13.0,18.0,1,1,10.73
415,1215,127.289963,36.602844,13.0,18.0,1,1,6.24
247,1215,127.26861,36.482087,13.0,18.0,1,1,3.13
3880,1215,127.260707,36.512611,13.0,18.0,1,1,12.24
429,1215,127.293226,36.609976,13.0,18.0,1,1,4.93
3873,1215,127.25874,36.514673,13.0,18.0,1,1,16.67
436,1215,127.315948,36.500299,13.0,18.0,1,1,9.36
3866,1215,127.262583,36.518269,13.0,18.0,1,1,4.04
443,1215,127.307685,36.49915,13.0,18.0,1,1,22.2
3964,1215,127.262309,36.50198,13.0,18.0,1,1,16.83
3404,1215,127.261286,36.503896,13.0,18.0,1,1,32.6
338,1215,127.252334,36.490511,13.0,18.0,1,1,8.52
331,1215,127.256616,36.494054,13.0,18.0,1,1,9.29
4076,1215,127.244891,36.50313,13.0,18.0,1,1,9.95
233,1215,127.248791,36.496976,13.0,18.0,1,1,18.58
4069,1215,127.257046,36.495686,13.0,18.0,1,1,15.56
240,1215,127.295283,36.478607,13.0,18.0,1,1,4.76
4062,1215,127.259421,36.484841,13.0,18.0,1,1,10.43
4055,1215,127.272031,36.501221,13.0,18.0,1,1,7.82
4048,1215,127.263804,36.495494,13.0,18.0,1,1,38.08
3887,1215,127.266978,36.510682,13.0,18.0,1,1,4.52
261,1215,127.262,36.483099,13.0,18.0,1,1,16.45
422,1215,127.245599,36.489613,13.0,18.0,1,1,2.01
4041,1215,127.26829,36.480811,13.0,18.0,1,1,10.03
268,1215,127.262751,36.496759,13.0,18.0,1,1,28.35
4034,1215,127.247303,36.504762,13.0,18.0,1,1,13.57
275,1215,127.265997,36.501462,13.0,18.0,1,1,-1.98
4027,1215,127.251984,36.490853,13.0,18.0,1,1,6.62
282,1215,127.267301,36.522272,13.0,18.0,1,1,3.6
4244,1215,127.262421,36.49216,13.0,18.0,1,1,12.13
4020,1215,127.259844,36.500817,13.0,18.0,1,1,45.45
4013,1215,127.239875,36.499373,13.0,18.0,1,1,3.55
296,1215,127.25497,36.484967,13.0,18.0,1,1,5.02
4006,1215,127.259691,36.511538,13.0,18.0,1,1,9.64
303,1215,127.253609,36.488251,13.0,18.0,1,1,6.23
3999,1215,127.259364,36.500987,13.0,18.0,1,1,67.97
310,1215,127.259677,36.501739,13.0,18.0,1,1,58.78
3992,1215,127.255995,36.490854,13.0,18.0,1,1,7.72
289,1215,127.262678,36.480336,13.0,18.0,1,1,3.86
3985,1215,127.254928,36.484807,13.0,18.0,1,1,5.12
779,1215,127.24582,36.51333,13.0,18.0,1,1,5.65
3978,1215,127.262081,36.480312,13.0,18.0,1,1,19.23
905,1215,127.261558,36.481014,13.0,18.0,1,1,12.39
2151,1215,127.252734,36.487647,13.0,18.0,1,1,4.75
3243,1215,127.250768,36.514231,13.0,18.0,1,1,1.6
1318,1215,127.248717,36.498982,13.0,18.0,1,1,5.5
2991,1215,127.256688,36.499785,13.0,18.0,1,1,34.34
3222,1215,127.251003,36.501881,13.0,18.0,1,1,14.07
2963,1215,127.284106,36.497816,13.0,18.0,1,1,13.14
1087,1215,127.264161,36.516144,13.0,18.0,1,1,14.11
3215,1215,127.248263,36.50198,13.0,18.0,1,1,28.59
1094,1215,127.258063,36.503066,13.0,18.0,1,1,10.5
2998,1215,127.271626,36.527208,13.0,18.0,1,1,3.8
3208,1215,127.241406,36.503886,13.0,18.0,1,1,3.54
1080,1215,127.249288,36.483121,13.0,18.0,1,1,6.06
1101,1215,127.241161,36.519924,13.0,18.0,1,1,5.34
3005,1215,127.262608,36.491181,13.0,18.0,1,1,10.66
3971,1215,127.264262,36.519649,13.0,18.0,1,1,5.72
3201,1215,127.239129,36.51541,13.0,18.0,1,1,3.78
1108,1215,127.259974,36.515383,13.0,18.0,1,1,5.25
3194,1215,127.237027,36.520219,13.0,18.0,1,1,1.71
1115,1215,127.267166,36.525831,13.0,18.0,1,1,6.59
3012,1215,127.24453,36.519017,13.0,18.0,1,1,5.17
3187,1215,127.237042,36.502942,13.0,18.0,1,1,4.22
1290,1215,127.253073,36.484625,13.0,18.0,1,1,8.3
1304,1215,127.245049,36.494615,13.0,18.0,1,1,5.1
1122,1215,127.290782,36.594882,13.0,18.0,1,1,6.37
1073,1215,127.260959,36.509331,13.0,18.0,1,1,23.92
1311,1215,127.249278,36.494827,13.0,18.0,1,1,13.82
1325,1215,127.237998,36.504463,13.0,18.0,1,1,3.16
1031,1215,127.294963,36.602172,13.0,18.0,1,1,8.38
1353,1215,127.241418,36.517565,13.0,18.0,1,1,5.03
2956,1215,127.311827,36.497844,13.0,18.0,1,1,35.41
1346,1215,127.232677,36.518663,13.0,18.0,1,1,1.04
3271,1215,127.26414,36.510086,13.0,18.0,1,1,12.56
1038,1215,127.234777,36.504293,13.0,18.0,1,1,3.51
1297,1215,127.251418,36.487309,13.0,18.0,1,1,12.48
3278,1215,127.26201,36.504531,13.0,18.0,1,1,15.38
3397,1215,127.242918,36.494065,13.0,18.0,1,1,6.88
324,1215,127.260075,36.511757,13.0,18.0,1,1,15.97
1045,1215,127.309124,36.497413,13.0,18.0,1,1,14.62
1052,1215,127.313487,36.498583,13.0,18.0,1,1,10.99
2970,1215,127.301503,36.489072,13.0,18.0,1,1,6.44
3250,1215,127.256407,36.518883,13.0,18.0,1,1,6.93
1059,1215,127.328621,36.499711,13.0,18.0,1,1,2.43
1332,1215,127.231786,36.507032,13.0,18.0,1,1,3.43
2977,1215,127.267491,36.527971,13.0,18.0,1,1,4.07
2984,1215,127.301668,36.484908,13.0,18.0,1,1,14.73
1066,1215,127.259114,36.517504,13.0,18.0,1,1,9.63
1339,1215,127.233675,36.510748,13.0,18.0,1,1,1.8
1024,1215,127.249509,36.491229,13.0,18.0,1,1,7.04
3019,1215,127.26128,36.494068,13.0,18.0,1,1,24.22
1129,1215,127.258929,36.519525,13.0,18.0,1,1,9.94
3054,1215,127.324919,36.492476,13.0,18.0,1,1,8.04
3124,1215,127.252185,36.478211,13.0,18.0,1,1,1.78
2879,1215,127.288727,36.614142,13.0,18.0,1,1,20.77
3257,1215,127.262992,36.515996,13.0,18.0,1,1,7.03
1248,1215,127.235896,36.499667,13.0,18.0,1,1,3.1
3061,1215,127.28333,36.486524,13.0,18.0,1,1,3.8
3117,1215,127.273195,36.470563,13.0,18.0,1,1,6.35
3110,1215,127.276106,36.472293,13.0,18.0,1,1,12.23
1199,1215,127.249105,36.502287,13.0,18.0,1,1,15.83
1178,1215,127.306277,36.495141,13.0,18.0,1,1,12.95
1241,1215,127.297858,36.482487,13.0,18.0,1,1,3.36
3103,1215,127.307027,36.482323,13.0,18.0,1,1,7.39
1234,1215,127.281104,36.477518,13.0,18.0,1,1,4.02
1206,1215,127.321965,36.497709,13.0,18.0,1,1,15.5
3264,1215,127.264529,36.513549,13.0,18.0,1,1,10.35
3075,1215,127.289038,36.47895,13.0,18.0,1,1,7.31
1213,1215,127.325279,36.496456,13.0,18.0,1,1,2.58
1227,1215,127.25492,36.499012,13.0,18.0,1,1,21.85
3089,1215,127.298764,36.483792,13.0,18.0,1,1,5.22
1220,1215,127.267659,36.527004,13.0,18.0,1,1,4.41
3068,1215,127.249781,36.491616,13.0,18.0,1,1,12.35
3180,1215,127.229697,36.513094,13.0,18.0,1,1,1.93
1192,1215,127.310773,36.494962,13.0,18.0,1,1,4.96
3096,1215,127.301857,36.486763,13.0,18.0,1,1,-0.42
1283,1215,127.251569,36.480223,13.0,18.0,1,1,0.16
1185,1215,127.23453,36.519433,13.0,18.0,1,1,3.23
3082,1215,127.294376,36.483899,13.0,18.0,1,1,4.17
3166,1215,127.251723,36.498332,13.0,18.0,1,1,8.26
1143,1215,127.247185,36.466008,13.0,18.0,1,1,3.67
1276,1215,127.255363,36.475171,13.0,18.0,1,1,14.93
3033,1215,127.321039,36.493527,13.0,18.0,1,1,6.62
3159,1215,127.240739,36.499051,13.0,18.0,1,1,7.0
3131,1215,127.262571,36.479048,13.0,18.0,1,1,2.55
1150,1215,127.261899,36.508227,13.0,18.0,1,1,31.36
3152,1215,127.249472,36.490763,13.0,18.0,1,1,3.0
1157,1215,127.264454,36.52787,13.0,18.0,1,1,10.99
3040,1215,127.287767,36.513758,13.0,18.0,1,1,1.77
1262,1215,127.280487,36.475127,13.0,18.0,1,1,10.68
3145,1215,127.250133,36.489253,13.0,18.0,1,1,13.71
1164,1215,127.2666,36.489121,13.0,18.0,1,1,45.43
3047,1215,127.303269,36.49542,13.0,18.0,1,1,7.95
1171,1215,127.261328,36.488689,13.0,18.0,1,1,25.06
3138,1215,127.250956,36.485164,13.0,18.0,1,1,4.49
3348,1215,127.264713,36.499512,13.0,18.0,1,1,24.28
1269,1215,127.276105,36.471763,13.0,18.0,1,1,4.65
3285,1215,127.270092,36.489489,13.0,18.0,1,1,4.37
3173,1215,127.237259,36.506298,13.0,18.0,1,1,1.09
989,1215,127.257664,36.486458,13.0,18.0,1,1,15.36
940,1215,127.261902,36.505376,13.0,18.0,1,1,0.32
996,1215,127.25661,36.496023,13.0,18.0,1,1,4.62
2900,1215,127.25981,36.488291,13.0,18.0,1,1,18.01
2886,1215,127.303835,36.481239,13.0,18.0,1,1,21.02
968,1215,127.266287,36.484868,13.0,18.0,1,1,-0.18
1374,1215,127.24989,36.504114,13.0,18.0,1,1,5.54
2914,1215,127.27871,36.473434,13.0,18.0,1,1,5.99
3376,1215,127.255413,36.489045,13.0,18.0,1,1,17.85
3313,1215,127.248722,36.495532,13.0,18.0,1,1,26.34
1409,1215,127.258136,36.515974,13.0,18.0,1,1,15.09
947,1215,127.256564,36.493558,13.0,18.0,1,1,9.98
3334,1215,127.304154,36.491211,13.0,18.0,1,1,3.25
926,1215,127.260769,36.503985,13.0,18.0,1,1,1.81
933,1215,127.258871,36.514066,13.0,18.0,1,1,23.01
1416,1215,127.259256,36.514773,13.0,18.0,1,1,28.69
3026,1215,127.325863,36.501811,13.0,18.0,1,1,8.22
954,1215,127.25736,36.488186,13.0,18.0,1,1,8.72
975,1215,127.253183,36.511586,13.0,18.0,1,1,2.46
2893,1215,127.285131,36.475025,13.0,18.0,1,1,12.16
3362,1215,127.250021,36.482426,13.0,18.0,1,1,10.58
3369,1215,127.255562,36.484743,13.0,18.0,1,1,9.97
1388,1215,127.247855,36.511842,13.0,18.0,1,1,21.11
1136,1215,127.322189,36.498194,13.0,18.0,1,1,0.71
982,1215,127.272159,36.501506,13.0,18.0,1,1,3.81
2928,1215,127.313054,36.497527,13.0,18.0,1,1,5.79
2949,1215,127.236325,36.500387,13.0,18.0,1,1,6.07
2935,1215,127.282393,36.474437,13.0,18.0,1,1,20.83
1003,1215,127.250585,36.484933,13.0,18.0,1,1,5.41
2942,1215,127.252117,36.517449,13.0,18.0,1,1,2.57
2907,1215,127.245976,36.509827,13.0,18.0,1,1,24.77
3306,1215,127.243222,36.496011,13.0,18.0,1,1,15.52
1381,1215,127.250973,36.504884,13.0,18.0,1,1,6.62
3320,1215,127.297137,36.482649,13.0,18.0,1,1,14.01
1010,1215,127.258866,36.485572,13.0,18.0,1,1,7.23
2921,1215,127.246996,36.489914,13.0,18.0,1,1,6.58
3327,1215,127.262704,36.495181,13.0,18.0,1,1,26.24
1367,1215,127.247137,36.499098,13.0,18.0,1,1,3.55
3299,1215,127.295566,36.479504,13.0,18.0,1,1,7.56
961,1215,127.26063,36.483176,13.0,18.0,1,1,24.15
1017,1215,127.269667,36.492533,13.0,18.0,1,1,36.37
1395,1215,127.245669,36.514281,13.0,18.0,1,1,4.96
912,1215,127.256992,36.487081,13.0,18.0,1,1,13.49
1430,1215,127.270002,36.504864,13.0,18.0,1,1,28.67
3341,1215,127.259943,36.497628,13.0,18.0,1,1,41.18
3390,1215,127.261554,36.507543,13.0,18.0,1,1,29.07
1423,1215,127.264788,36.511118,13.0,18.0,1,1,16.74
3292,1215,127.28775,36.479902,13.0,18.0,1,1,-1.56
